customer_id,full_name,dob,marital_status,num_children,region
950,Keith O'Connor,05/04/1983,Married,1,Otago
951,Stephen Ireland,17/10/2000,Single,0,Otago
952,Daniel Stratford,26/12/1976,Married,3,Canterbury
953,Darren Perry,14/08/1954,Single,0,Taranaki
954,Max Buchanan,26/04/1956,Single,0,Otago
955,Tanya Nelson,04/08/1949,Single,0,Wellington
956,Janice Mitchell,04/09/1958,Married,0,Waikato
957,Natalie Humphrey,10/02/1986,Single,0,Auckland
958,Jonathan Bishop,25/07/1947,Married,0,Manawatu-Whanganui
959,Rachael Scott,11/10/1989,Single,1,Manawatu-Whanganui
960,Lauren Smith-Baird,30/01/1991,Married,0,Canterbury
961,Kim Gardiner,11/11/1947,Single,0,Hawke's Bay
962,Joanne Bary,18/09/1977,Single,0,Waikato
963,Holly Watkins,07/09/2006,Single,0,Northland
964,Ashleigh Stewart-Sullivan,23/09/1960,Single,2,Northland
965,Mason Pratt-Carter,11/04/1945,Married,1,Bay of Plenty
966,Mark Thomas,24/05/1945,Single,0,Wellington
967,Nigel Oliver,23/07/1969,Married,3,Taranaki
968,Jason Nielsen,08/09/1962,Married,1,Waikato
969,Lisa Watt,22/03/1991,Single,0,Otago
970,Jamie North,26/09/1977,Married,0,Bay of Plenty
971,Linda Burton,09/10/1965,Married,1,Southland
972,Rebecca Kennedy,20/04/1954,Single,0,Bay of Plenty
973,Peter Bryant,29/06/1992,Single,0,Wellington
974,Daniel Dixon,08/12/1967,Married,1,Bay of Plenty
975,Nicola O'Leary-Bell,05/03/1988,Single,0,Manawatu-Whanganui
976,Ryan Chapman,02/10/1985,Married,1,Manawatu-Whanganui
977,Anthony Cook,09/05/1950,Single,0,Taranaki
978,Paul Monk,03/03/1972,Single,0,Taranaki
979,Fiona Buick,25/10/1948,Single,0,Manawatu-Whanganui
980,Michael Davidson,19/08/1958,Single,0,Taranaki
981,Faith Anderson,14/09/1985,Single,0,Hawke's Bay
982,Nicola Bishop,09/10/1990,Single,0,Wellington
983,Elizabeth Smith,15/08/1955,Married,0,Wellington
984,Richard Clarke-Black,15/10/1984,Married,1,Otago
985,Alice Low,16/06/2007,Married,1,Otago
986,Evelyn Long,04/03/2007,Married,2,Waikato
987,Helen McPherson,21/04/1960,Single,0,Manawatu-Whanganui
988,John Jamieson,22/03/1945,Single,0,Auckland
989,James Mitchell,31/10/1949,Married,0,Otago
990,Gregory Thomas-Lee,11/06/1962,Single,0,Taranaki
991,Elizabeth Saunders-Duncan,25/10/1977,Single,0,Hawke's Bay
992,Phillip Batchelar,17/02/1976,Single,1,Canterbury
993,Susan Haines,14/09/1977,Single,0,Hawke's Bay
994,Anthony Armstrong-Farland,20/12/1990,Married,1,Manawatu-Whanganui
995,Robert Williamson,07/12/1968,Single,2,Bay of Plenty
996,Alexandra McGrath,19/10/1961,Single,0,Taranaki
997,James Schwass,06/03/1968,Married,2,Taranaki
998,Tessa Sullivan,18/12/1968,Married,1,Hawke's Bay
999,Emma Gibb-Casey,29/10/2006,Married,0,Auckland
1000,Paula Baker,18/05/1961,Married,1,Southland
1001,David O'Keefe,26/10/2001,Married,0,Manawatu-Whanganui
1002,Charlotte Mitchell,11/07/2007,Single,0,Southland
1003,Margaret Blair,02/10/1981,Married,0,Northland
1004,Jade Oliver,08/01/2006,Married,0,Southland
1005,Joseph Shand-Sixtus,24/12/1963,Single,0,Hawke's Bay
1006,Philip Jackson,06/09/1980,Married,1,Auckland
1007,Tracey Anderson,15/07/1968,Married,1,Canterbury
1008,John Campbell,03/03/1980,Married,1,Hawke's Bay
1009,Natasha Smith,01/04/1959,Single,0,Manawatu-Whanganui
1010,Ashley Price-Haines,22/08/1957,Married,0,Southland
1011,David Chapman-Andrew,22/10/1969,Single,0,Hawke's Bay
1012,Jillian Currie,03/02/1996,Married,3,Wellington
1013,Sharon Murphy,23/02/1957,Married,0,Northland
1014,Ariki Gilchrist,23/04/2000,Single,0,Canterbury
1015,Rodney Cooksley-Chambers,01/04/1958,Married,1,Waikato
1016,Jonathan Smith,03/08/1973,Married,1,Hawke's Bay
1017,Tane Linton,02/02/1980,Single,1,Auckland
1018,Riley Stevens,28/02/1983,Single,0,Taranaki
1019,James Paton,28/12/1948,Single,0,Otago
1020,Jonathan Hills-Ferguson,05/09/1967,Married,4,Northland
1021,Isabelle Freeman,11/01/2000,Married,1,Otago
1022,Alison Campbell,06/12/2003,Married,3,Northland
1023,Danielle Bird-Robson,13/10/1956,Single,1,Otago
1024,Henry Johansen-Hamilton,10/01/1995,Single,0,Southland
1025,Jacob Morris,23/11/1987,Single,0,Southland
1026,Michael Mayo,11/08/1973,Married,1,Bay of Plenty
1027,Lisa Johnstone-Brown,06/12/1955,Single,0,Waikato
1028,Glen Waugh,01/04/1993,Married,3,Bay of Plenty
1029,Melanie Knight-Rogers,15/08/2003,Married,1,Waikato
1030,Kim Ferguson-Evans,13/01/2003,Married,3,Bay of Plenty
1031,Paul Beattie,12/07/1995,Married,2,Waikato
1032,Daniel Black,30/05/1951,Single,0,Northland
1033,Leanne Smith,03/12/1971,Married,1,Otago
1034,Bradley Goodwin,23/08/1950,Single,0,Bay of Plenty
1035,Glenys Parker,30/03/1964,Single,0,Hawke's Bay
1036,Caleb Wall,07/11/1946,Single,0,Manawatu-Whanganui
1037,Shelley Webb,22/04/1977,Married,2,Manawatu-Whanganui
1038,Toni Little,06/02/1954,Single,0,Canterbury
1039,Christine Todd,06/11/1987,Single,0,Bay of Plenty
1040,Joanne O'Neill-Elliott,04/10/2006,Single,1,Wellington
1041,Lauren Watkins,22/12/1974,Married,1,Northland
1042,Jessica Hart,16/08/1945,Married,2,Northland
1043,Sandra Jefferies,22/04/1968,Married,0,Taranaki
1044,Laura Hyde,20/05/1978,Married,0,Taranaki
1045,Georgia Christiansen,17/03/1999,Single,0,Canterbury
1046,Donna Smith-Richards,03/12/1972,Married,0,Hawke's Bay
1047,Jemma Bell,25/01/1995,Single,0,Auckland
1048,Sarah Cook,18/04/1950,Single,0,Taranaki
1049,Keith Porter,20/08/1986,Married,0,Waikato
1050,Ethan Hudson-Dawick,01/01/1973,Single,0,Manawatu-Whanganui
1051,Connor McKay,31/03/1988,Married,1,Northland
1052,Julie Jordan-Cox,22/09/1966,Single,0,Canterbury
1053,Andrew Pearson,23/07/1957,Married,0,Taranaki
1054,Dylan McCarthy-Hawkins,30/09/1960,Married,3,Canterbury
1055,Adrian Reid,03/07/1973,Married,1,Northland
1056,Tui Francis,05/10/1998,Married,1,Waikato
1057,Anna Walton,06/11/1954,Married,2,Bay of Plenty
1058,Richard Brown-Chapman,25/12/1957,Married,1,Southland
1059,Sarah Campbell,06/03/1997,Married,0,Wellington
1060,Jacob Learmonth,22/09/1961,Single,0,Waikato
1061,Damon Whyte,20/04/1951,Single,0,Auckland
1062,Jonathan Read,22/02/1966,Single,1,Canterbury
1063,Michael Jones,21/04/1982,Married,1,Canterbury
1064,David O'Neill,06/06/1958,Single,1,Auckland
1065,Shaun Reid,03/08/1952,Married,4,Manawatu-Whanganui
1066,Hannah Evans,11/09/1963,Married,2,Canterbury
1067,James Jensen,06/10/1947,Single,1,Bay of Plenty
1068,Natasha Simpson,11/05/1997,Single,1,Auckland
1069,Christopher Scott,02/01/1987,Married,0,Hawke's Bay
1070,Anthony Curtis,18/08/1992,Married,0,Otago
1071,Bruce Mason,25/11/1982,Single,0,Southland
1072,Sally Davidson,14/01/1958,Single,0,Northland
1073,Isabella Martin,22/01/2006,Married,2,Canterbury
1074,Nicole Higgins,02/11/1981,Married,2,Northland
1075,Clare Edwards,25/07/1968,Single,0,Wellington
1076,Emma Manson,19/02/2007,Married,1,Northland
1077,Antony Simpson,09/01/1965,Single,0,Canterbury
1078,Jacqueline Smith,28/04/1988,Married,0,Otago
1079,Patricia Gilmore,29/01/1987,Single,0,Hawke's Bay
1080,Elizabeth Short-Fleming,31/07/1981,Married,2,Waikato
1081,Kevin Holdaway,07/06/1982,Married,0,Southland
1082,Eva Perry-Marshall,16/06/1951,Married,2,Manawatu-Whanganui
1083,Andrew Baird,23/01/1957,Single,0,Wellington
1084,Brendan McDonald,26/01/1947,Married,1,Wellington
1085,Michelle Berry,18/08/1992,Single,0,Canterbury
1086,Andrew Cook-Moran,18/10/1945,Single,0,Waikato
1087,Teresa McGrath,03/10/1976,Married,0,Manawatu-Whanganui
1088,Ian MacKay,01/07/2005,Single,0,Bay of Plenty
1089,Rose Taylor,20/11/1986,Married,3,Bay of Plenty
1090,Amy Brown,02/08/1965,Married,1,Hawke's Bay
1091,William Scott,03/04/1994,Married,0,Southland
1092,Janice Davis,09/08/1989,Married,1,Waikato
1093,Mary Henderson-Simonsen,27/02/1973,Married,0,Wellington
1094,Reuben Bird,21/10/1990,Single,0,Canterbury
1095,Stacey Evans,07/03/1957,Single,0,Taranaki
1096,Kayla Fleming,28/03/1981,Single,1,Bay of Plenty
1097,Tina Connolly,04/05/1982,Single,0,Southland
1098,Jessica Armstrong,15/02/2001,Married,3,Bay of Plenty
1099,Maree McGregor,19/06/1959,Single,0,Waikato
1100,Taylor Russell,10/09/1975,Married,0,Canterbury
1101,Aaliyah Anderson,06/04/1964,Single,0,Northland
1102,Kelvin Esson,12/06/1965,Single,0,Hawke's Bay
1103,Manaaki Reid-Oliver,29/05/1997,Married,1,Taranaki
1104,Thomas Carr-Harper,21/10/1983,Single,1,Taranaki
1105,Andrew Gibson,29/04/1954,Married,2,Waikato
1106,Stephanie Parker,05/05/1962,Married,2,Southland
1107,Luke Wong,14/09/1959,Married,2,Wellington
1108,Paul Gifford,02/09/1956,Single,0,Taranaki
1109,Sandra Scott-Ritchie,13/06/1947,Single,0,Wellington
1110,Jane Ellery-Blick,30/08/1967,Single,1,Wellington
1111,Jessica MacPherson,04/02/2004,Married,0,Taranaki
1112,Peter Linton,07/09/1945,Single,1,Waikato
1113,Andrea Barnett,20/08/1966,Single,0,Canterbury
1114,Catherine Brooks-Cook,05/05/1948,Single,0,Taranaki
1115,Wendy Wratt,20/01/1984,Single,0,Southland
1116,Darryl McKay,27/09/1971,Single,0,Hawke's Bay
1117,Gregory Sullivan,16/08/1995,Married,1,Taranaki
1118,Jennifer Thompson,20/01/1979,Married,1,Auckland
1119,Raymond Millar,22/05/1958,Single,0,Taranaki
1120,Melissa Davis,28/10/1986,Single,0,Hawke's Bay
1121,Elizabeth Williams,06/10/1997,Single,0,Northland
1122,Natalie Bird,24/07/1952,Single,0,Bay of Plenty
1123,Jillian Matthews,24/09/1966,Single,0,Manawatu-Whanganui
1124,Mia Hook-Evans,14/09/1968,Married,0,Auckland
1125,Marie Gardner,19/10/2007,Single,0,Hawke's Bay
1126,Nicholas Hart,24/06/1994,Married,0,Manawatu-Whanganui
1127,Peter Jensen,02/03/1987,Married,1,Wellington
1128,Adam Pike-Mitchell,14/07/1975,Married,1,Auckland
1129,Grant Hoare,29/04/1959,Single,1,Wellington
1130,Kimberley Carter,10/10/1977,Married,4,Northland
1131,Noah Fox,14/07/1970,Single,0,Manawatu-Whanganui
1132,Amy Hansen,26/03/1964,Single,0,Canterbury
1133,Emma Francis-Faulkner,09/06/1949,Married,2,Southland
1134,Murray Landon-Lane-Price,31/03/1952,Married,3,Otago
1135,Simon Satherley-Mason,24/10/1970,Married,4,Manawatu-Whanganui
1136,Stuart Fuller,16/07/1985,Single,0,Manawatu-Whanganui
1137,Corey Kerr,27/01/1976,Single,0,Southland
1138,Andrew Blick,28/08/1965,Single,1,Taranaki
1139,Jasmine Hart,03/07/1968,Married,0,Otago
1140,Isabella Johnston,06/01/1979,Single,0,Taranaki
1141,Michael Booker,01/07/2005,Married,1,Canterbury
1142,Tracy Bailey,01/03/1968,Married,2,Waikato
1143,Benjamin Gill,16/01/1991,Married,2,Auckland
1144,Jared Osborne,04/12/1973,Single,2,Northland
1145,Hayley Douglas-Wood,03/05/1954,Married,2,Taranaki
1146,Natalie Cameron,21/04/1954,Single,0,Manawatu-Whanganui
1147,Suzanne Wilton,06/10/2006,Married,2,Waikato
1148,Michael McMillan,30/08/1955,Single,0,Canterbury
1149,Logan Jarvis,17/12/1952,Married,0,Wellington
1150,Sarah Moore,29/11/1946,Married,0,Southland
1151,Sophie Williamson,21/11/1972,Single,0,Auckland
1152,Phoebe Steele,29/03/1988,Married,0,Wellington
1153,Charlie McDonald-Stewart,09/09/1946,Single,0,Auckland
1154,Maria Rodgers-Watt,27/06/1985,Single,0,Southland
1155,Nicholas Lucas,25/09/1991,Married,2,Auckland
1156,Carol Gilbert,21/10/1976,Single,0,Auckland
1157,Christine Gordon,24/02/1977,Single,0,Waikato
1158,Craig Anderson,06/12/1996,Married,1,Auckland
1159,Wayne Bailey-Jellyman,16/09/1958,Married,0,Bay of Plenty
1160,Anthony Laing,19/10/1974,Single,0,Hawke's Bay
1161,Natasha Law,22/04/2005,Single,0,Hawke's Bay
1162,Jennifer Jones,11/12/1994,Married,2,Otago
1163,Jeanette Bassett,29/10/1983,Married,0,Canterbury
1164,Kirsten Waghorn,15/06/1998,Single,2,Taranaki
1165,Belinda McLean,21/08/2004,Married,0,Bay of Plenty
1166,Kenneth Black,07/12/1994,Married,0,Taranaki
1167,Janine Blair,05/04/1948,Married,3,Canterbury
1168,Jeremy Hewitt-Rayner,12/05/1964,Married,1,Manawatu-Whanganui
1169,Jason Andrew,13/08/1948,Single,0,Auckland
1170,Susan Francis,14/11/1988,Single,2,Southland
1171,Paul Thomas,24/11/1997,Single,0,Taranaki
1172,Carol Williamson,03/08/1975,Single,0,Manawatu-Whanganui
1173,John Alve,12/11/2005,Married,1,Bay of Plenty
1174,Aria Webb,15/01/1989,Married,1,Taranaki
1175,Paul Jackson,03/09/1952,Single,0,Waikato
1176,Megan Thompson,13/01/1993,Single,0,Canterbury
1177,Margaret Hart,10/05/1982,Married,2,Auckland
1178,Richard Lancaster,22/05/1983,Married,1,Manawatu-Whanganui
1179,Christopher Turner,31/03/1997,Single,0,Canterbury
1180,Jarrod Lewis,18/03/1997,Single,0,Bay of Plenty
1181,Michael Thomas-Stewart,16/09/1958,Single,0,Southland
1182,Raewyn Smith-Holdaway,02/11/1978,Married,0,Northland
1183,Matthew Cox,31/08/1959,Single,0,Wellington
1184,Julie Gardner,26/10/1985,Single,0,Waikato
1185,David Hayward,30/01/1987,Single,0,Manawatu-Whanganui
1186,Sandra Wood,26/06/1957,Single,0,Hawke's Bay
1187,Michael Anderson,04/01/2003,Married,0,Wellington
1188,Sarah Stevens-Arnold,29/03/1948,Married,0,Hawke's Bay
1189,Ria Bell,04/04/1964,Married,2,Taranaki
1190,Lisa McGregor-Corlett,24/11/1995,Single,0,Waikato
1191,Tessa Scott,10/04/1965,Single,1,Otago
1192,Susan Sheridan,08/07/1996,Married,1,Auckland
1193,Angela Chapman,17/03/1953,Married,0,Waikato
1194,Grant Williamson-MacDonald,17/02/1959,Single,1,Wellington
1195,Brendon Miles,16/09/1987,Single,0,Northland
1196,Jordan McIntosh,17/07/1998,Single,1,Hawke's Bay
1197,Jason Jefferies-Carter,17/01/1984,Single,0,Manawatu-Whanganui
1198,Tegan Bishop,08/09/1978,Single,1,Taranaki
1199,Kathryn Henderson,17/05/1986,Single,0,Bay of Plenty
1200,Ariki Smith-Smith,20/06/1987,Married,1,Taranaki
1201,Robert Love,30/01/1973,Married,1,Bay of Plenty
1202,Holly Best,10/05/1959,Married,0,Taranaki
1203,Nigel Russell,10/07/1949,Married,2,Northland
1204,Justin Webb-Smith,30/07/1991,Married,0,Northland
1205,Jenna Wong,20/11/1946,Married,2,Otago
1206,Grant Wells,01/09/1990,Married,3,Otago
1207,Rosemary Freeth,02/09/1977,Single,0,Auckland
1208,Stephanie Wilkinson,17/09/1967,Married,1,Waikato
1209,Teresa Taylor,13/05/1980,Single,0,Auckland
1210,Paige Oliver-Pearson,29/01/1959,Married,0,Hawke's Bay
1211,Ruby Lyons,19/12/1968,Single,0,Manawatu-Whanganui
1212,Eric Anderson,10/06/1970,Married,0,Waikato
1213,Sarah Harper,01/06/1971,Single,0,Manawatu-Whanganui
1214,Bridget Maxwell-Lewis,13/04/2003,Married,1,Waikato
1215,Dylan Thompson,03/08/2004,Married,1,Southland
1216,Julie McLachlan,13/08/1959,Married,3,Otago
1217,Cody Boyce-Anderson,29/08/1958,Single,0,Northland
1218,Kayla Porter,27/06/2006,Married,3,Southland
1219,Craig Bowater,30/09/1994,Single,0,Northland
1220,Richard Turner-Prouse,07/11/2000,Single,0,Otago
1221,Daniel Anderson,13/04/1971,Single,0,Taranaki
1222,Brianna Lewis,26/11/1947,Single,0,Taranaki
1223,Sophia Graham-McDowall,03/12/1951,Single,2,Auckland
1224,Alan Holloway-O'Neill,09/03/1959,Single,0,Wellington
1225,Craig Murphy,16/08/1966,Married,3,Southland
1226,Michelle Morgan,16/08/1955,Single,0,Auckland
1227,Adrian Munro,21/11/1979,Married,1,Southland
1228,Leon Little,09/05/1963,Married,0,Canterbury
1229,Marcus Hansen-Davies,15/08/2005,Married,0,Taranaki
1230,Judith Stewart,09/12/1976,Married,1,Auckland
1231,Brendan Taylor,04/12/1973,Single,0,Southland
1232,Patrick Reed,28/09/1987,Married,3,Northland
1233,Maria Davies,13/07/2000,Single,0,Auckland
1234,Anna Boon,03/12/1996,Married,0,Taranaki
1235,Carmen Kendall-Allerby,09/10/1976,Single,0,Auckland
1236,Grace Curtis,24/01/1997,Married,1,Bay of Plenty
1237,Donna Bailey,03/07/2003,Single,0,Bay of Plenty
1238,Thomas Powell-Jordan,04/03/1990,Single,0,Southland
1239,Julie Anderson,02/04/1977,Married,1,Canterbury
1240,Kate Gilbert,11/02/1964,Married,0,Wellington
1241,Maia Jackson,29/11/1951,Single,0,Waikato
1242,Graham Satherley,30/10/1998,Married,0,Taranaki
1243,Karen Bradley,20/02/1961,Married,0,Otago
1244,Liam Hoskins,09/01/1971,Single,0,Manawatu-Whanganui
1245,Deborah Pike,31/03/1974,Married,0,Manawatu-Whanganui
1246,Robyn Pratt-Baker,30/12/1989,Single,0,Waikato
1247,Peter Dickson,05/11/2001,Single,2,Waikato
1248,Mark Page,05/09/1982,Single,0,Wellington
1249,Christine Steer,23/08/1949,Married,2,Southland
1250,Nicholas Nelson,11/09/2000,Single,0,Wellington
1251,Kathryn Morton,25/01/1951,Married,1,Manawatu-Whanganui
1252,Stephen Cooke,12/03/1988,Married,1,Auckland
1253,Mitchell Fowler,28/09/1964,Married,1,Canterbury
1254,Louise Davis-Read,14/06/1966,Married,0,Manawatu-Whanganui
1255,Rose Payne-Aldridge,28/06/1974,Married,1,Otago
1256,Mareikura Greer,08/07/1986,Single,0,Wellington
1257,Scarlett Rees,25/02/1949,Single,1,Auckland
1258,Wendy Smith,06/01/1983,Married,0,Hawke's Bay
1259,Shane Lamb,29/11/1960,Married,1,Auckland
1260,Jeanette Ryan-Gill,14/11/1970,Single,1,Southland
1261,Deborah Hansen,15/05/1954,Single,1,Taranaki
1262,Janice Broughan,24/01/2002,Married,1,Auckland
1263,Finn Ramsay,13/06/1953,Married,0,Otago
1264,Arthur Smith,28/12/1993,Married,0,Waikato
1265,Yvonne Martin,30/03/1954,Single,0,Manawatu-Whanganui
1266,Shelley Stokes,24/03/1992,Single,1,Bay of Plenty
1267,Marie Fowler,07/10/1973,Single,0,Waikato
1268,Janice Bailey,23/10/1973,Single,0,Manawatu-Whanganui
1269,Mark Hopkins,06/01/1961,Single,0,Taranaki
1270,Emma Forsyth,16/02/1984,Single,0,Canterbury
1271,Ari Sutton,14/11/1992,Married,2,Wellington
1272,Mark Boniface,09/05/1950,Married,1,Otago
1273,Awhina Rossiter,27/11/1997,Married,0,Manawatu-Whanganui
1274,Kim McLeod,03/06/1986,Married,0,Wellington
1275,Jonathan Hubbard,31/05/1990,Married,1,Hawke's Bay
1276,Ruby Davies,30/06/1948,Married,3,Manawatu-Whanganui
1277,Rebecca Weston,17/10/1979,Married,3,Otago
1278,Patricia Currie-Whittaker,23/03/1999,Single,0,Bay of Plenty
1279,Christopher Dillon-Todd,06/08/1965,Married,2,Northland
1280,Emily Hills-Boyd,21/11/1983,Single,0,Otago
1281,Ronald Parsons-Morris,09/07/1950,Married,1,Manawatu-Whanganui
1282,Anna North,21/01/1962,Married,1,Southland
1283,Erin Davison-Smith,30/06/1952,Married,1,Manawatu-Whanganui
1284,Thomas Giles,05/10/1989,Single,0,Hawke's Bay
1285,Samantha Carter,04/08/1992,Single,0,Waikato
1286,Christine Lane,27/02/1947,Married,2,Wellington
1287,William MacKenzie,28/10/2000,Married,0,Manawatu-Whanganui
1288,Rachael Williamson,24/12/1970,Married,2,Southland
1289,Paige Evans,22/03/1984,Married,0,Manawatu-Whanganui
1290,Andrea Allen,03/09/2000,Single,0,Wellington
1291,Christopher Kennedy,31/05/1965,Married,0,Bay of Plenty
1292,Donna Chandler,14/06/1971,Single,0,Bay of Plenty
1293,Carl Paul-Smith,01/03/1999,Single,0,Wellington
1294,Monique Boniface,17/05/1991,Single,0,Northland
1295,Thomas Collis,10/05/2002,Married,1,Taranaki
1296,Tania Gee-Graham,30/01/1963,Single,0,Auckland
1297,Michael Olsen-Middleton,18/11/1995,Married,0,Taranaki
1298,Rebecca Rowe-O'Donnell,23/02/1957,Married,0,Hawke's Bay
1299,Alexandra Smith,12/07/1949,Married,2,Manawatu-Whanganui
1300,Ashleigh Harris,02/04/1975,Married,0,Manawatu-Whanganui
1301,Paul Neal,23/03/1947,Married,1,Wellington
1302,Ariana Bary-Fitzgerald,04/10/2001,Married,2,Taranaki
1303,Megan Tucker-Campbell,09/03/2003,Married,3,Waikato
1304,Jack Bishell,29/12/1988,Single,0,Canterbury
1305,Steven Dillon,22/02/1962,Single,0,Canterbury
1306,Michelle Williams,06/10/1975,Married,0,Bay of Plenty
1307,Nevaeh Donaldson,24/04/1997,Married,0,Canterbury
1308,Christopher Williams-Walsh,15/12/1970,Married,0,Manawatu-Whanganui
1309,Tia Carter,20/03/2000,Married,0,Bay of Plenty
1310,Jeremy Burns,24/07/1958,Married,1,Wellington
1311,Christine Cox,11/09/1954,Single,0,Waikato
1312,Denise Alexander,04/01/2007,Single,0,Northland
1313,Bradley Williams-Harper,16/12/1961,Single,0,Waikato
1314,Alison Holdaway,02/05/1989,Single,0,Canterbury
1315,Tony Costello,14/01/1963,Single,0,Manawatu-Whanganui
1316,Susan Stevenson,23/12/1979,Married,1,Hawke's Bay
1317,Kate Jamieson,06/06/1994,Single,0,Otago
1318,Lee Smith,23/10/1991,Single,0,Manawatu-Whanganui
1319,Bronwyn Pearson,30/04/1969,Single,0,Southland
1320,James Vercoe-Vincent,28/01/1951,Married,3,Canterbury
1321,Sharon Harrison,23/02/2002,Married,1,Hawke's Bay
1322,Michael Gray-Jones,18/01/1971,Single,1,Waikato
1323,Gary Olsen,03/03/1952,Single,0,Canterbury
1324,Kathleen Hewitt,17/09/1974,Single,1,Otago
1325,Cameron Davis,19/11/1993,Single,0,Southland
1326,Joseph Brown,09/09/1981,Single,0,Hawke's Bay
1327,Joshua Ching-Hayes,09/01/1946,Single,0,Otago
1328,Angela Butcher,27/10/1947,Married,1,Manawatu-Whanganui
1329,Daniel Woods,03/07/1980,Married,1,Hawke's Bay
1330,Catherine Dick,03/11/2007,Single,0,Taranaki
1331,Peter West,15/03/1946,Married,0,Taranaki
1332,Amy Judd-Stewart,17/08/1956,Single,0,Northland
1333,Taylor Simmonds,12/07/1951,Single,1,Waikato
1334,Chloe Gibbons-Shailer,21/02/1952,Single,0,Bay of Plenty
1335,Lynne Dunn,14/03/1949,Married,2,Wellington
1336,Heather Potter,14/02/1995,Married,2,Manawatu-Whanganui
1337,Hannah Logan,06/02/1984,Single,0,Canterbury
1338,Graeme Ching,01/06/1959,Single,0,Waikato
1339,Mark Graham,14/02/1953,Single,0,Canterbury
1340,Phillip Evans,29/01/1970,Married,2,Manawatu-Whanganui
1341,Jeffrey Foote,04/09/1947,Single,0,Hawke's Bay
1342,Robert Vercoe,02/07/1970,Married,1,Manawatu-Whanganui
1343,Adrian Hamilton,03/05/1945,Single,0,Manawatu-Whanganui
1344,Timothy O'Leary,23/04/1985,Married,1,Otago
1345,Nicola Gifford,19/04/1977,Married,2,Taranaki
1346,Daniel O'Neill,02/07/1980,Single,0,Wellington
1347,Elizabeth Gray,22/12/1991,Single,0,Waikato
1348,Christine Kerr-Kemp,02/08/1987,Married,2,Otago
1349,Jessica Freeman,18/12/1957,Married,0,Hawke's Bay
1350,Zoe Gore,13/08/2003,Married,0,Southland
1351,Kelly Francis,15/07/1987,Single,0,Manawatu-Whanganui
1352,Edward Davis,11/02/1999,Single,1,Otago
1353,Katie Hart,11/09/2007,Married,3,Manawatu-Whanganui
1354,Michael Morris,26/06/1974,Married,0,Wellington
1355,Maria Neilson,29/09/1975,Married,0,Taranaki
1356,Peter Davenport,15/11/1956,Married,2,Taranaki
1357,Joseph Thomas,25/10/2005,Married,1,Hawke's Bay
1358,Lynette Webb,06/06/1958,Married,0,Otago
1359,Donna Mitchell,28/05/1960,Single,0,Southland
1360,Peter Paul,17/06/1970,Married,1,Taranaki
1361,John Fuller,03/07/2005,Married,0,Auckland
1362,Daniel Small,08/01/1957,Single,0,Bay of Plenty
1363,Caroline Parkes,30/11/1987,Married,1,Wellington
1364,Daniel Jackson-Rutherford,18/12/1948,Married,0,Canterbury
1365,Brent Smart,14/05/1973,Married,1,Otago
1366,Diana Wallace,29/07/1955,Married,1,Waikato
1367,Susan Boyd-Simmons,15/07/1960,Single,0,Otago
1368,Sharon West,20/08/1959,Married,1,Northland
1369,Sarah Murphy,01/08/1994,Single,0,Northland
1370,David Nicholson,15/01/1960,Married,1,Bay of Plenty
1371,Thomas Banks,02/05/1973,Single,0,Wellington
1372,Tai Sowman,21/03/1979,Married,0,Otago
1373,Kylie Webster,18/03/1999,Married,1,Southland
1374,John Green,29/11/1982,Single,0,Waikato
1375,Noah O'Connor,28/09/1959,Single,0,Taranaki
1376,Gabrielle Nicol,30/01/1951,Married,0,Taranaki
1377,Michelle Bell,28/02/1976,Married,1,Northland
1378,Amanda Fowler-Mercer,24/05/2004,Single,0,Manawatu-Whanganui
1379,Christine Prouse,24/07/1987,Single,0,Canterbury
1380,Shane Brown,14/09/2005,Single,0,Manawatu-Whanganui
1381,Kylie Wallace,21/02/1996,Single,0,Hawke's Bay
1382,Layla Jennings-Butcher,01/06/1950,Married,2,Northland
1383,Paula Taylor,31/10/2006,Single,0,Manawatu-Whanganui
1384,Stephanie Mitchell,13/10/1969,Single,0,Waikato
1385,Amy Barnes-Robson,14/11/1992,Single,0,Wellington
1386,Nicole Cameron,12/09/1967,Married,1,Taranaki
1387,Brenda Webster,05/02/1996,Married,0,Otago
1388,Philip Manning,18/09/1966,Single,0,Wellington
1389,Joshua Grant-Taylor,11/04/1970,Married,0,Northland
1390,Kathleen Berry,03/04/1953,Married,1,Southland
1391,Monique Elliott,17/10/1964,Single,0,Manawatu-Whanganui
1392,Jacqueline Johansen-Rutherford,01/01/2005,Single,0,Hawke's Bay
1393,Steven Holland,12/05/1950,Married,0,Otago
1394,Finn Thornton,07/05/1952,Married,2,Hawke's Bay
1395,Brent Moore-Simpson,21/10/1958,Married,0,Southland
1396,Gareth Foot,01/10/1981,Single,0,Bay of Plenty
1397,Helen Saunders,10/10/1988,Married,3,Hawke's Bay
1398,Craig Smith-Trask,21/09/2001,Married,0,Canterbury
1399,Jessica Larsen,13/11/1988,Single,0,Waikato
1400,Lynette Drummond,13/03/2002,Married,1,Canterbury
1401,Julie Sutton,12/01/2006,Single,0,Canterbury
1402,Robert Adams,19/03/1970,Married,1,Manawatu-Whanganui
1403,Charles Morris,23/03/1956,Married,1,Hawke's Bay
1404,Paul Morris,02/11/1956,Single,0,Canterbury
